DATE,SITE,EXCAVATION,HOABINHIAN,FLAKE_TYPE,MASS__G_,MAX_LENGTH,BLOCK_LENG,PERC_LENTH,PROX_WIDTH,MED_WIDTH_,DIST_WIDTH,PROX_THICK,MED_THICKN,DISTALNESS,DIST_THICK,DISTALNES2,PLAT_WIDTH,PLAT_THICK,INT_PLAT_A,EXT_PLAT_A,PLAT_SURFA,OVERHANG_R,INITIATION,BULB_OF_PE,ERAILURE_S,TERMINATIO,RAW_MATERI,DORSAL_COR,PLATFORM_C,DORSAL_SCA,PARALLEL_S,DORSAL_TER,ABERRANT_T,ROTATIONS,CORTEX_LOC,PLAT_PREPA,NON_PLAT_C,LONGEST_FA,FS1_LENGTH,FS1_PROX_W,FS1_MED_WI,FS1_DIST_W,FS1_PLAT_A,FS1_TERMIN,FS2_LENGTH,FS2_PROX_W,FS2_MED_WI,FS2_DIST_W,FS2_PLAT_A,FS2_TERMIN,FS3_LENGTH,FS3_PROX_W,FS3_MED__W,FS3_DIST_W,FS3_PLAT_A,FS3_TERMIN,FS4_LENGTH,FS4_PROX_W,FS4_MED_WI,FS4_DIST_W,FS4_PLAT_A,FS4_TERMIN,FS5_LENGTH,FS5_PROX_W,FS5_MED_WI,FS5_DIST_W,FS5_PLAT_A,FS5_TERMIN,SQUARE,HAPP_BAG,ARTEFACT_C,S1_INVAS,S1_ANGLE,S2_INVAS,S2_ANGLE,S3_INVAS,S3_ANGLE,S4_INVAS,S4_ANGLE,S5_INVAS,S5_ANGLE,S6_INVAS,S6_ANGLE,S7_INVAS,S7_ANGLE,S8_INVAS,S9_INVAS,S9_ANGLE,S10_INVAS,S10_ANGLE,S12_INVAS,S12_ANGLE,S14_INVAS,S14_ANGLE,S16_INVAS,S16_ANGLE,S15_INVAS,S15_ANGLE,S13_INVAS,S13_ANGLE,S11_INVAS,S11_ANGLE,S8_ANGLE,S1_DEPTH,S2_DEPTH,S3_DEPTH,S4_DEPTH,S5_DEPTH,S6_DEPTH,S7_DEPTH,S8_DEPTH,S9_DEPTH,S10_DEPTH,S11_DEPTH,S12_DEPTH,S13_DEPTH,S14_DEPTH,S15_DEPTH,S16_DEPTH,RETOUCH1_L,RETOUCH2_L,RETOUCH3_L,TOTAL_PERI,R6_DEPTH_O,R3_RETOUCH,SCARS,TERMINATI2,RECENT_DAM,NON_CONCHO,HAPP_ARTEF,COMMENTS__,S1_T1,S1_T2,S2_T1,S2_T2,S4_T1,S4_T2,S6_T1,S6_T2,S8_T1,S8_T2,S7_T1,S7_T2,S5_T1,S5_T2,S3_T1,S3_T2,S9_T1,S9_T2,S10_T1,S10_T2,S12_T1,S12_T2,S14_T1,S14_T2,S16_T1,S16_T2,S15_T1,S15_T2,S13_T1,S13_T2,S11_T1,S11_T2
10/9/2005,Tham Lod,29,,Complete,27.88,51.14,51.14,51.14,44.94,40.35,18.01,12.23,9.13,11.50,5.74,,37.32,12.18,80.00,90.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Sandstone,0.00,100.00,2.00,0.00,2.00,1.00,2.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Flake,,,,,,,,30.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,Complete,2.39,15.64,15.64,15.63,18.26,19.80,22.19,4.80,4.42,10.60,2.24,,15.50,4.67,80.00,90.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Sandstone,0.00,100.00,1.00,0.00,1.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Flake,,,,,,,,30.00,,20.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,Complete,2.17,19.19,19.19,19.19,19.70,17.96,16.18,5.10,4.56,7.35,1.61,,19.30,4.41,60.00,110.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Sandstone,60.00,100.00,2.00,1.00,0.00,0.00,0.00,7 (crs),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Flake,,,,,,,,30.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,19.11,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,11.42,,,,,,,,,,,,,,,,,,,,,,Andesite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,12.34,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,7.99,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,3.13,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,3.09,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,2.00,,,,,,,,,,,,,,,,,,,,,,Blk qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,3.20,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,1.40,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,Long R,6.68,30.73,24.57,24.55,11.89,21.18,27.13,7.09,7.17,21.87,5.95,,11.83,7.23,110.00,70.00,Cortical,Present,Bending,Absent,Absent,Step,Sandstone,0.00,100.00,1.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Flake,,,,,,,,50.00,,80.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,Trans Prox,30.02,42.21,35.28,35.28,34.28,40.19,41.24,9.41,15.42,30.99,11.96,,22.00,5.49,110.00,80.00,Cortical,Present,Herztian,Pronounced,Absent,Feather,Quartzite,0.00,100.00,1.00,0.00,0.00,0.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1578,Flake,,,,,,,,30.00,,60.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,67.87,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1579,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,48.78,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1579,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,114.86,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1579,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,bone adhering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,249.14,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1579,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,38.26,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,28.29,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,5.96,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,10.64,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,2.35,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,4.90,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,9.74,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,50.10,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,5.78,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,4.93,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,13.71,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,5.58,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,3.46,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,Complete,28.27,39.18,39.17,39.17,30.02,39.14,41.96,10.26,15.39,30.86,5.05,,30.39,7.59,120.00,70.00,Cortical,Present,Herztian,Pronounced,Absent,Feather,Quartzite,40.00,100.00,2.00,1.00,2.00,0.00,0.00,2a (crsL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Flake,,,,,,,,50.00,,40.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,30.72,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,Complete,9.32,22.68,22.68,22.68,28.67,30.59,14.03,10.43,9.76,9.96,3.60,,29.00,11.36,100.00,70.00,Cortical,Absent,Bending,Absent,Absent,Feather,Ind mudst,0.00,100.00,2.00,1.00,2.00,2.00,0.00,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Flake,,,,,,,,60.00,,60.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,11.51,,,,,,,,,,,,,,,,,,,,,,Qtz wht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,12.39,,,,,,,,,,,,,,,,,,,,,,Quartzite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,2.66,,,,,,,,,,,,,,,,,,,,,,Ind mudst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,19.53,,,,,,,,,,,,,,,,,,,,,,Blk qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,0.77,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,2.10,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,26.98,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,33.80,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,11.85,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,4.37,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,7.90,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,28.39,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,Long R,16.62,34.84,33.40,33.29,14.50,27.15,17.83,19.29,11.18,15.07,3.83,,6.39,14.01,110.00,50.00,Cortical,Absent,Herztian,Diffuse,Absent,Feather,Sandstone,100.00,100.00,0.00,0.00,0.00,0.00,0.00,1 (all),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10neq1,1561,Flake,,,,,,,,90.00,,30.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,47.53,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,14.72,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,146.48,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,69.77,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,101.20,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,55.19,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,139.18,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,61.49,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,292.21,,,,,,,,,,,,,,,,,,,,,,Blk qtzt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,2750,very fine grained with veins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,163.01,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/9/2005,Tham Lod,29,,,49.47,,,,,,,,,,,,,,,,,,,,,,Sandstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s23w10nwq2,1574,Broken Cbl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
